COD_PROVINCIA|IND_SEXO|CLASE_PERMISO|DESC_ANTIG_PERMISO|NUM_CONDUCTORES
39|V|D+E |Anterior_2014|12
39|V|D1  |2024         |2
39|V|D1  |2025         |2
39|V|D1  |Anterior_2014|8
39|V|D1+E|2021         |1
39|V|D1+E|2025         |3
39|V|D1+E|Anterior_2014|14
39|V|LVA |2015         |1
39|V|LVA |2019         |2
39|V|LVA |2022         |1
39|V|LVA |2023         |1
39|V|LVA |2024         |4
39|V|LVA |2025         |3
39|V|LVA |Anterior_2014|2
40|M|A   |2014         |1
40|M|A   |2015         |1
40|M|A   |2017         |1
40|M|A   |2018         |1
40|M|A   |2019         |1
40|M|A   |2020         |1
40|M|A   |2022         |1
40|M|A   |2023         |1
40|M|A   |2024         |4
40|M|A   |2025         |8
40|M|A   |Anterior_2014|29
40|M|A1  |2015         |3
40|M|A1  |2017         |2
40|M|A1  |2018         |3
40|M|A1  |2019         |8
40|M|A1  |2020         |4
40|M|A1  |2021         |10
40|M|A1  |2022         |6
40|M|A1  |2023         |2
40|M|A1  |2024         |13
40|M|A1  |2025         |18
40|M|A1  |2026         |1
40|M|A1  |Anterior_2014|61
40|M|A2  |2015         |2
40|M|A2  |2016         |1
40|M|A2  |2019         |2
40|M|A2  |2020         |1
40|M|A2  |2021         |1
40|M|A2  |2022         |1
40|M|A2  |2023         |3
40|M|A2  |2024         |3
40|M|A2  |2025         |7
40|M|A2  |Anterior_2014|29
40|M|AM  |2014         |12
40|M|AM  |2015         |12
40|M|AM  |2016         |14
40|M|AM  |2017         |6
40|M|AM  |2018         |7
40|M|AM  |2019         |7
40|M|AM  |2020         |7
40|M|AM  |2021         |15
40|M|AM  |2022         |12
40|M|AM  |2023         |5
40|M|AM  |2024         |12
40|M|AM  |2025         |8
40|M|AM  |2026         |1
40|M|AM  |Anterior_2014|2909
40|M|B   |2014         |610
40|M|B   |2015         |545
40|M|B   |2016         |701
40|M|B   |2017         |578
40|M|B   |2018         |723
40|M|B   |2019         |852
40|M|B   |2020         |694
40|M|B   |2021         |771
40|M|B   |2022         |765
40|M|B   |2023         |657
40|M|B   |2024         |690
40|M|B   |2025         |776
40|M|B   |2026         |15
40|M|B   |Anterior_2014|30262
40|M|B+E |2015         |1
40|M|B+E |2020         |1
40|M|B+E |2021         |1
40|M|B+E |2022         |1
40|M|B+E |2023         |2
40|M|B+E |2024         |2
40|M|B+E |2025         |2
40|M|B+E |Anterior_2014|26
40|M|C   |Anterior_2014|2
40|M|C1  |Anterior_2014|2
40|M|C1+E|Anterior_2014|1
40|M|D1  |2022         |1
40|V|A   |2014         |1
40|V|A   |2015         |1
40|V|A   |2017         |3
40|V|A   |2018         |1
40|V|A   |2019         |6
40|V|A   |2020         |3
40|V|A   |2021         |8
40|V|A   |2022         |8
40|V|A   |2023         |6
40|V|A   |2024         |14
40|V|A   |2025         |21
40|V|A   |2026         |1
40|V|A   |Anterior_2014|668
40|V|A1  |2014         |24
40|V|A1  |2015         |13
40|V|A1  |2016         |22
40|V|A1  |2017         |12
40|V|A1  |2018         |13
40|V|A1  |2019         |26
40|V|A1  |2020         |22
40|V|A1  |2021         |32
40|V|A1  |2022         |34
40|V|A1  |2023         |27
40|V|A1  |2024         |27
40|V|A1  |2025         |41
40|V|A1  |2026         |5
40|V|A1  |Anterior_2014|1022
40|V|A2  |2015         |1
40|V|A2  |2016         |3
40|V|A2  |2017         |1
40|V|A2  |2018         |6
40|V|A2  |2019         |6
40|V|A2  |2020         |6
40|V|A2  |2021         |9
40|V|A2  |2022         |5
40|V|A2  |2023         |6
40|V|A2  |2024         |12
40|V|A2  |2025         |24
40|V|A2  |2026         |4
40|V|A2  |Anterior_2014|659
40|V|AM  |2014         |26
40|V|AM  |2015         |35
40|V|AM  |2016         |29
40|V|AM  |2017         |26
40|V|AM  |2018         |44
40|V|AM  |2019         |38
40|V|AM  |2020         |34
40|V|AM  |2021         |54
40|V|AM  |2022         |49
40|V|AM  |2023         |48
40|V|AM  |2024         |65
40|V|AM  |2025         |58
40|V|AM  |2026         |3
40|V|AM  |Anterior_2014|12121
40|V|B   |2014         |566
40|V|B   |2015         |597
40|V|B   |2016         |688
40|V|B   |2017         |585
40|V|B   |2018         |639
40|V|B   |2019         |501
40|V|B   |2020         |482
40|V|B   |2021         |862
40|V|B   |2022         |810
40|V|B   |2023         |723
40|V|B   |2024         |857
40|V|B   |2025         |1030
40|V|B   |2026         |34
40|V|B   |Anterior_2014|32634
40|V|B+E |2016         |2
40|V|B+E |2018         |2
40|V|B+E |2019         |3
40|V|B+E |2020         |6
40|V|B+E |2021         |6
40|V|B+E |2022         |4
40|V|B+E |2023         |5
40|V|B+E |2024         |8
40|V|B+E |2025         |8
40|V|B+E |2026         |1
40|V|B+E |Anterior_2014|221
40|V|C   |2024         |1
40|V|C   |Anterior_2014|69
40|V|C+E |2024         |1
40|V|C+E |Anterior_2014|13
40|V|C1  |2014         |1
40|V|C1  |Anterior_2014|61
40|V|C1+E|Anterior_2014|21
40|V|D   |2024         |1
40|V|D   |Anterior_2014|5
40|V|D+E |2025         |1
40|V|D+E |Anterior_2014|1
40|V|D1  |2024         |1
40|V|D1  |Anterior_2014|7
40|V|D1+E|Anterior_2014|2
40|V|LVA |2017         |1
40|V|LVA |2024         |1
40|V|LVA |2025         |6
40|V|LVA |Anterior_2014|6
41|M|A   |2014         |1
41|M|A   |2015         |1
41|M|A   |2016         |5
41|M|A   |2017         |3
41|M|A   |2018         |5
41|M|A   |2019         |10
41|M|A   |2020         |9
41|M|A   |2021         |8
41|M|A   |2022         |6
41|M|A   |2023         |21
41|M|A   |2024         |29
41|M|A   |2025         |46
41|M|A   |2026         |2
41|M|A   |Anterior_2014|245
41|M|A1  |2014         |11
41|M|A1  |2015         |10
41|M|A1  |2016         |15
41|M|A1  |2017         |13
41|M|A1  |2018         |16
41|M|A1  |2019         |18
41|M|A1  |2020         |21
41|M|A1  |2021         |29
41|M|A1  |2022         |15
41|M|A1  |2023         |31
41|M|A1  |2024         |41
41|M|A1  |2025         |81
41|M|A1  |2026         |2
41|M|A1  |Anterior_2014|663
41|M|A2  |2014         |2
41|M|A2  |2015         |2
41|M|A2  |2016         |3
41|M|A2  |2017         |5
41|M|A2  |2018         |9
41|M|A2  |2019         |8
41|M|A2  |2020         |6
41|M|A2  |2021         |6
41|M|A2  |2022         |8
41|M|A2  |2023         |16
41|M|A2  |2024         |43
41|M|A2  |2025         |48
41|M|A2  |Anterior_2014|298
41|M|AM  |2014         |243
41|M|AM  |2015         |175
41|M|AM  |2016         |216
41|M|AM  |2017         |216
41|M|AM  |2018         |205
41|M|AM  |2019         |191
41|M|AM  |2020         |215
41|M|AM  |2021         |322
41|M|AM  |2022         |195
41|M|AM  |2023         |237
41|M|AM  |2024         |234
41|M|AM  |2025         |215
41|M|AM  |2026         |12
41|M|AM  |Anterior_2014|88513
41|M|B   |2014         |7647
41|M|B   |2015         |6389
41|M|B   |2016         |7959
41|M|B   |2017         |6797
41|M|B   |2018         |9912
41|M|B   |2019         |10283
41|M|B   |2020         |7889
41|M|B   |2021         |11260
41|M|B   |2022         |9328
41|M|B   |2023         |9690
41|M|B   |2024         |10061
41|M|B   |2025         |9829
41|M|B   |2026         |685
41|M|B   |Anterior_2014|315768
41|M|B+E |2014         |5
41|M|B+E |2015         |4
41|M|B+E |2016         |9
41|M|B+E |2017         |12
41|M|B+E |2018         |19
41|M|B+E |2019         |15
41|M|B+E |2020         |6
41|M|B+E |2021         |14
41|M|B+E |2022         |19
41|M|B+E |2023         |15
41|M|B+E |2024         |28
41|M|B+E |2025         |30
41|M|B+E |2026         |1
41|M|B+E |Anterior_2014|261
41|M|C   |2022         |1
41|M|C   |Anterior_2014|3
41|M|C+E |2025         |1
41|M|C1  |2025         |2
41|M|C1  |Anterior_2014|31
41|M|C1+E|2025         |1
41|M|C1+E|Anterior_2014|16
41|M|D1+E|2025         |1
41|M|LVA |Anterior_2014|1
41|V|A   |2014         |1
41|V|A   |2015         |4
41|V|A   |2016         |12
41|V|A   |2017         |10
41|V|A   |2018         |18
41|V|A   |2019         |29
41|V|A   |2020         |37
41|V|A   |2021         |50
41|V|A   |2022         |39
41|V|A   |2023         |45
41|V|A   |2024         |113
41|V|A   |2025         |124
41|V|A   |2026         |11
41|V|A   |Anterior_2014|6475
41|V|A1  |2014         |45
41|V|A1  |2015         |44
41|V|A1  |2016         |49
41|V|A1  |2017         |45
41|V|A1  |2018         |68
41|V|A1  |2019         |96
41|V|A1  |2020         |77
41|V|A1  |2021         |172
41|V|A1  |2022         |125
41|V|A1  |2023         |161
41|V|A1  |2024         |253
41|V|A1  |2025         |261
41|V|A1  |2026         |21
41|V|A1  |Anterior_2014|9664
41|V|A2  |2014         |6
41|V|A2  |2015         |1
41|V|A2  |2016         |14
41|V|A2  |2017         |21
41|V|A2  |2018         |34
41|V|A2  |2019         |42
41|V|A2  |2020         |38
41|V|A2  |2021         |52
41|V|A2  |2022         |49
41|V|A2  |2023         |53
41|V|A2  |2024         |124
41|V|A2  |2025         |146
41|V|A2  |2026         |14
41|V|A2  |Anterior_2014|6729
41|V|AM  |2014         |604
41|V|AM  |2015         |642
41|V|AM  |2016         |726
41|V|AM  |2017         |644
41|V|AM  |2018         |716
41|V|AM  |2019         |753
41|V|AM  |2020         |992
41|V|AM  |2021         |1249
41|V|AM  |2022         |1052
41|V|AM  |2023         |1153
41|V|AM  |2024         |1265
41|V|AM  |2025         |1278
41|V|AM  |2026         |82
41|V|AM  |Anterior_2014|284605
41|V|B   |2014         |6283
41|V|B   |2015         |5985
41|V|B   |2016         |7537
41|V|B   |2017         |6458
41|V|B   |2018         |8840
41|V|B   |2019         |8821
41|V|B   |2020         |7691
41|V|B   |2021         |11353
41|V|B   |2022         |9675
41|V|B   |2023         |10017
41|V|B   |2024         |11492
41|V|B   |2025         |12593
41|V|B   |2026         |1017
41|V|B   |Anterior_2014|240124
41|V|B+E |2014         |6
41|V|B+E |2015         |4
41|V|B+E |2016         |6
41|V|B+E |2017         |7
41|V|B+E |2018         |15
41|V|B+E |2019         |27
41|V|B+E |2020         |11
41|V|B+E |2021         |18
41|V|B+E |2022         |30
41|V|B+E |2023         |57
41|V|B+E |2024         |45
41|V|B+E |2025         |68
41|V|B+E |2026         |6
41|V|B+E |Anterior_2014|953
41|V|C   |2015         |1
41|V|C   |2021         |1
41|V|C   |2023         |4
41|V|C   |2024         |3
41|V|C   |2025         |4
41|V|C   |Anterior_2014|78
41|V|C+E |2022         |1
41|V|C+E |2024         |3
41|V|C+E |2025         |10
41|V|C+E |Anterior_2014|33
41|V|C1  |2015         |1
41|V|C1  |2017         |1
41|V|C1  |2020         |1
41|V|C1  |2021         |1
41|V|C1  |2022         |1
41|V|C1  |2023         |3
41|V|C1  |2024         |2
41|V|C1  |2025         |7
41|V|C1  |Anterior_2014|166
41|V|C1+E|2022         |1
41|V|C1+E|2023         |1
41|V|C1+E|2024         |2
41|V|C1+E|2025         |5
41|V|C1+E|Anterior_2014|54
41|V|D   |2016         |1
41|V|D   |2019         |1
41|V|D   |2024         |1
41|V|D   |2026         |1
41|V|D   |Anterior_2014|7
41|V|D+E |2024         |1
41|V|D+E |2025         |3
41|V|D+E |Anterior_2014|5
41|V|D1  |2018         |1
41|V|D1  |2023         |1
41|V|D1  |2024         |2
41|V|D1  |2025         |2
41|V|D1  |2026         |1
41|V|D1  |Anterior_2014|4
41|V|D1+E|2018         |1
41|V|D1+E|2022         |2
41|V|D1+E|2025         |1
41|V|D1+E|2026         |1
41|V|D1+E|Anterior_2014|1
41|V|LVA |2021         |1
41|V|LVA |2022         |1
41|V|LVA |2025         |2
41|V|LVA |Anterior_2014|23
42|M|A   |2014         |1
42|M|A   |2018         |1
42|M|A   |2019         |1
42|M|A   |2020         |2
42|M|A   |2021         |2
42|M|A   |2023         |2
42|M|A   |2025         |6
42|M|A   |Anterior_2014|13
42|M|A1  |2014         |3
42|M|A1  |2015         |2
42|M|A1  |2016         |2
42|M|A1  |2017         |1
42|M|A1  |2018         |1
42|M|A1  |2019         |2
42|M|A1  |2020         |7
42|M|A1  |2021         |2
42|M|A1  |2022         |5
42|M|A1  |2023         |4
42|M|A1  |2024         |4
42|M|A1  |2025         |3
42|M|A1  |Anterior_2014|35
42|M|A2  |2015         |1
42|M|A2  |2020         |2
42|M|A2  |2021         |1
42|M|A2  |2023         |1
42|M|A2  |2024         |7
42|M|A2  |2025         |4
42|M|A2  |Anterior_2014|11
42|M|AM  |2014         |1
42|M|AM  |2015         |4
42|M|AM  |2016         |5
42|M|AM  |2017         |2
42|M|AM  |2018         |1
42|M|AM  |2019         |8
42|M|AM  |2020         |6
42|M|AM  |2021         |6
42|M|AM  |2022         |4
42|M|AM  |2023         |7
42|M|AM  |2024         |11
42|M|AM  |2025         |17
42|M|AM  |Anterior_2014|1580
42|M|B   |2014         |335
42|M|B   |2015         |316
42|M|B   |2016         |387
42|M|B   |2017         |371
42|M|B   |2018         |387
42|M|B   |2019         |451
42|M|B   |2020         |425
42|M|B   |2021         |418
42|M|B   |2022         |379
42|M|B   |2023         |423
42|M|B   |2024         |447
42|M|B   |2025         |405
42|M|B   |2026         |35
42|M|B   |Anterior_2014|16488
42|M|B+E |2020         |1
42|M|B+E |2021         |1
42|M|B+E |2022         |2
42|M|B+E |2024         |1
42|M|B+E |Anterior_2014|6
42|M|C   |Anterior_2014|2
42|M|C+E |2024         |1
42|M|C+E |Anterior_2014|1
42|M|C1  |Anterior_2014|1
42|M|C1+E|2024         |1
42|M|C1+E|Anterior_2014|2
42|M|D1+E|2022         |1
42|M|LVA |2024         |1
42|V|A   |2015         |1
42|V|A   |2016         |1
42|V|A   |2017         |2
42|V|A   |2018         |1
42|V|A   |2019         |4
42|V|A   |2020         |2
42|V|A   |2021         |3
42|V|A   |2022         |1
42|V|A   |2023         |7
42|V|A   |2024         |9
42|V|A   |2025         |8
42|V|A   |2026         |1
42|V|A   |Anterior_2014|434
42|V|A1  |2014         |15
42|V|A1  |2015         |15
42|V|A1  |2016         |11
42|V|A1  |2017         |14
42|V|A1  |2018         |11
42|V|A1  |2019         |18
42|V|A1  |2020         |20
42|V|A1  |2021         |23
42|V|A1  |2022         |16
42|V|A1  |2023         |24
42|V|A1  |2024         |26
42|V|A1  |2025         |35
42|V|A1  |2026         |3
42|V|A1  |Anterior_2014|635
42|V|A2  |2015         |1
42|V|A2  |2016         |3
42|V|A2  |2017         |2
42|V|A2  |2018         |1
42|V|A2  |2019         |3
42|V|A2  |2020         |5
42|V|A2  |2021         |3
42|V|A2  |2022         |2
42|V|A2  |2023         |7
42|V|A2  |2024         |5
42|V|A2  |2025         |11
42|V|A2  |2026         |1
42|V|A2  |Anterior_2014|407
42|V|AM  |2014         |16
42|V|AM  |2015         |24
42|V|AM  |2016         |21
42|V|AM  |2017         |28
42|V|AM  |2018         |25
42|V|AM  |2019         |29
42|V|AM  |2020         |32
42|V|AM  |2021         |26
42|V|AM  |2022         |26
42|V|AM  |2023         |25
42|V|AM  |2024         |46
42|V|AM  |2025         |44
42|V|AM  |2026         |2
42|V|AM  |Anterior_2014|7397
42|V|B   |2014         |306
42|V|B   |2015         |360
42|V|B   |2016         |390
42|V|B   |2017         |342
42|V|B   |2018         |392
42|V|B   |2019         |435
42|V|B   |2020         |428
42|V|B   |2021         |497
42|V|B   |2022         |432
42|V|B   |2023         |534
42|V|B   |2024         |594
42|V|B   |2025         |611
42|V|B   |2026         |41
42|V|B   |Anterior_2014|17385
42|V|B+E |2019         |4
42|V|B+E |2020         |5
42|V|B+E |2021         |6
42|V|B+E |2022         |17
42|V|B+E |2023         |26
42|V|B+E |2024         |18
42|V|B+E |2025         |15
42|V|B+E |Anterior_2014|119
42|V|C   |2020         |2
42|V|C   |2021         |1
42|V|C   |2022         |9
42|V|C   |2023         |29
42|V|C   |2024         |12
42|V|C   |2025         |5
42|V|C   |2026         |1
42|V|C   |Anterior_2014|28
42|V|C+E |2020         |1
42|V|C+E |2021         |2
42|V|C+E |2022         |9
42|V|C+E |2023         |12
42|V|C+E |2024         |21
42|V|C+E |2025         |8
42|V|C+E |2026         |1
42|V|C+E |Anterior_2014|9
42|V|C1  |2020         |1
42|V|C1  |2021         |1
42|V|C1  |2022         |13
42|V|C1  |2023         |22
42|V|C1  |2024         |11
42|V|C1  |2025         |4
42|V|C1  |2026         |1
42|V|C1  |Anterior_2014|29
42|V|C1+E|2020         |5
42|V|C1+E|2021         |1
42|V|C1+E|2022         |11
42|V|C1+E|2023         |25
42|V|C1+E|2024         |13
42|V|C1+E|2025         |8
42|V|C1+E|Anterior_2014|10
42|V|D   |2014         |1
42|V|D   |2021         |2
42|V|D   |2022         |3
42|V|D   |2023         |5
42|V|D   |2024         |2
42|V|D+E |2020         |1
42|V|D+E |2022         |2
42|V|D+E |2024         |3
42|V|D+E |2025         |2
42|V|D+E |Anterior_2014|1
42|V|D1  |2021         |1
42|V|D1  |2022         |3
42|V|D1  |2023         |1
42|V|D1  |2024         |5
42|V|D1+E|2022         |4
42|V|D1+E|2023         |6
42|V|D1+E|2024         |3
42|V|D1+E|2025         |1
42|V|D1+E|Anterior_2014|2
42|V|LVA |2024         |1
42|V|LVA |Anterior_2014|5
43|M|A   |2014         |2
43|M|A   |2015         |3
43|M|A   |2016         |2
43|M|A   |2017         |6
43|M|A   |2018         |6
43|M|A   |2019         |10
43|M|A   |2020         |7
43|M|A   |2021         |26
43|M|A   |2022         |15
43|M|A   |2023         |15
43|M|A   |2024         |17
43|M|A   |2025         |27
43|M|A   |2026         |1
43|M|A   |Anterior_2014|393
43|M|A1  |2014         |20
43|M|A1  |2015         |22
43|M|A1  |2016         |23
43|M|A1  |2017         |23
43|M|A1  |2018         |37
43|M|A1  |2019         |37
43|M|A1  |2020         |26
43|M|A1  |2021         |46
43|M|A1  |2022         |43
43|M|A1  |2023         |69
43|M|A1  |2024         |78
43|M|A1  |2025         |71
43|M|A1  |2026         |4
43|M|A1  |Anterior_2014|1350
43|M|A2  |2014         |2
43|M|A2  |2015         |7
43|M|A2  |2016         |10
43|M|A2  |2017         |7
43|M|A2  |2018         |8
43|M|A2  |2019         |9
43|M|A2  |2020         |7
43|M|A2  |2021         |19
43|M|A2  |2022         |20
43|M|A2  |2023         |18
43|M|A2  |2024         |35
43|M|A2  |2025         |47
43|M|A2  |Anterior_2014|443
43|M|AM  |2014         |145
43|M|AM  |2015         |165
43|M|AM  |2016         |218
43|M|AM  |2017         |175
43|M|AM  |2018         |174
43|M|AM  |2019         |220
43|M|AM  |2020         |190
43|M|AM  |2021         |227
43|M|AM  |2022         |230
43|M|AM  |2023         |258
43|M|AM  |2024         |265
43|M|AM  |2025         |246
43|M|AM  |2026         |2
43|M|AM  |Anterior_2014|45849
43|M|B   |2014         |2589
43|M|B   |2015         |2558
43|M|B   |2016         |2907
43|M|B   |2017         |2760
43|M|B   |2018         |3570
43|M|B   |2019         |3849
43|M|B   |2020         |2865
43|M|B   |2021         |4135
43|M|B   |2022         |4137
43|M|B   |2023         |4342
43|M|B   |2024         |4367
43|M|B   |2025         |4054
43|M|B   |2026         |87
43|M|B   |Anterior_2014|123405
43|M|B+E |2014         |1
43|M|B+E |2015         |3
43|M|B+E |2016         |2
43|M|B+E |2017         |2
43|M|B+E |2018         |4
43|M|B+E |2019         |5
43|M|B+E |2020         |6
43|M|B+E |2021         |12
43|M|B+E |2022         |7
43|M|B+E |2023         |39
43|M|B+E |2024         |13
43|M|B+E |2025         |19
43|M|B+E |2026         |1
43|M|B+E |Anterior_2014|439
43|M|C   |2025         |1
43|M|C   |Anterior_2014|7
43|M|C+E |Anterior_2014|2
43|M|C1  |2023         |8
43|M|C1  |2024         |1
43|M|C1  |2025         |1
43|M|C1  |Anterior_2014|39
43|M|C1+E|2023         |1
43|M|C1+E|2025         |1
43|M|C1+E|Anterior_2014|29
43|M|D   |Anterior_2014|3
43|M|D+E |Anterior_2014|1
43|M|D1  |2023         |1
43|M|D1  |Anterior_2014|1
43|M|D1+E|2024         |1
43|M|LVA |2025         |1
43|M|LVA |Anterior_2014|1
43|V|A   |2014         |11
43|V|A   |2015         |12
43|V|A   |2016         |9
43|V|A   |2017         |21
43|V|A   |2018         |20
43|V|A   |2019         |28
43|V|A   |2020         |30
43|V|A   |2021         |50
43|V|A   |2022         |42
43|V|A   |2023         |54
43|V|A   |2024         |74
43|V|A   |2025         |83
43|V|A   |2026         |4
43|V|A   |Anterior_2014|4211
43|V|A1  |2014         |109
43|V|A1  |2015         |99
43|V|A1  |2016         |105
43|V|A1  |2017         |102
43|V|A1  |2018         |123
43|V|A1  |2019         |128
43|V|A1  |2020         |122
43|V|A1  |2021         |208
43|V|A1  |2022         |169
43|V|A1  |2023         |245
43|V|A1  |2024         |235
43|V|A1  |2025         |270
43|V|A1  |2026         |9
43|V|A1  |Anterior_2014|9091
43|V|A2  |2014         |12
43|V|A2  |2015         |16
43|V|A2  |2016         |23
43|V|A2  |2017         |21
43|V|A2  |2018         |27
43|V|A2  |2019         |41
43|V|A2  |2020         |33
43|V|A2  |2021         |75
43|V|A2  |2022         |50
43|V|A2  |2023         |79
43|V|A2  |2024         |90
43|V|A2  |2025         |87
43|V|A2  |2026         |7
43|V|A2  |Anterior_2014|4445
43|V|AM  |2014         |367
43|V|AM  |2015         |356
43|V|AM  |2016         |429
43|V|AM  |2017         |380
43|V|AM  |2018         |412
43|V|AM  |2019         |401
43|V|AM  |2020         |366
43|V|AM  |2021         |525
43|V|AM  |2022         |467
43|V|AM  |2023         |584
43|V|AM  |2024         |655
43|V|AM  |2025         |608
43|V|AM  |2026         |5
43|V|AM  |Anterior_2014|102808
43|V|B   |2014         |2427
43|V|B   |2015         |2484
43|V|B   |2016         |2930
43|V|B   |2017         |2841
43|V|B   |2018         |3598
43|V|B   |2019         |3724
43|V|B   |2020         |2664
43|V|B   |2021         |4421
43|V|B   |2022         |4663
43|V|B   |2023         |5459
43|V|B   |2024         |5957
43|V|B   |2025         |5655
43|V|B   |2026         |118
43|V|B   |Anterior_2014|106096
43|V|B+E |2014         |6
43|V|B+E |2015         |4
43|V|B+E |2016         |9
43|V|B+E |2017         |12
43|V|B+E |2018         |11
43|V|B+E |2019         |8
43|V|B+E |2020         |13
43|V|B+E |2021         |23
43|V|B+E |2022         |14
43|V|B+E |2023         |49
43|V|B+E |2024         |44
43|V|B+E |2025         |36
43|V|B+E |2026         |3
43|V|B+E |Anterior_2014|992
43|V|C   |2016         |1
43|V|C   |2018         |1
43|V|C   |2021         |1
43|V|C   |2022         |1
43|V|C   |2023         |1
43|V|C   |2024         |1
43|V|C   |2025         |5
43|V|C   |Anterior_2014|248
43|V|C+E |2015         |1
43|V|C+E |2019         |1
43|V|C+E |2022         |1
43|V|C+E |2023         |1
43|V|C+E |2024         |1
43|V|C+E |2025         |5
43|V|C+E |Anterior_2014|115
43|V|C1  |2015         |1
43|V|C1  |2017         |1
43|V|C1  |2018         |1
43|V|C1  |2019         |2
43|V|C1  |2021         |2
43|V|C1  |2022         |1
43|V|C1  |2023         |14
43|V|C1  |2024         |2
43|V|C1  |2025         |4
43|V|C1  |Anterior_2014|291
43|V|C1+E|2016         |1
43|V|C1+E|2021         |1
43|V|C1+E|2022         |2
43|V|C1+E|2023         |4
43|V|C1+E|2024         |3
43|V|C1+E|2025         |4
43|V|C1+E|Anterior_2014|172
43|V|D   |2016         |1
43|V|D   |2017         |1
43|V|D   |2019         |1
43|V|D   |2023         |1
43|V|D   |2025         |3
43|V|D   |Anterior_2014|34
43|V|D+E |2015         |1
43|V|D+E |2018         |1
43|V|D+E |2021         |1
43|V|D+E |2022         |1
43|V|D+E |2023         |3
43|V|D+E |2025         |1
43|V|D+E |Anterior_2014|19
43|V|D1  |2018         |2
43|V|D1  |2019         |1
43|V|D1  |2023         |2
43|V|D1  |2024         |1
43|V|D1  |2025         |5
43|V|D1  |2026         |2
43|V|D1  |Anterior_2014|55
43|V|D1+E|2021         |1
43|V|D1+E|2022         |2
43|V|D1+E|2024         |1
43|V|D1+E|2025         |2
43|V|D1+E|Anterior_2014|23
43|V|LVA |2017         |1
43|V|LVA |2019         |3
43|V|LVA |2020         |1
43|V|LVA |2022         |1
43|V|LVA |2023         |2
43|V|LVA |2024         |11
43|V|LVA |2025         |5
43|V|LVA |Anterior_2014|10
44|M|A   |2020         |1
44|M|A   |2021         |1
44|M|A   |2023         |3
44|M|A   |2025         |8
44|M|A   |Anterior_2014|24
44|M|A1  |2014         |2
44|M|A1  |2016         |3
44|M|A1  |2018         |4
44|M|A1  |2019         |2
44|M|A1  |2020         |8
44|M|A1  |2021         |6
44|M|A1  |2022         |9
44|M|A1  |2023         |6
44|M|A1  |2024         |9
44|M|A1  |2025         |14
44|M|A1  |2026         |1
44|M|A1  |Anterior_2014|75
44|M|A2  |2017         |2
44|M|A2  |2019         |1
44|M|A2  |2020         |4
44|M|A2  |2022         |2
44|M|A2  |2023         |3
44|M|A2  |2024         |7
44|M|A2  |2025         |10
44|M|A2  |2026         |1
44|M|A2  |Anterior_2014|38
44|M|AM  |2014         |13
44|M|AM  |2015         |19
44|M|AM  |2016         |32
44|M|AM  |2017         |24
44|M|AM  |2018         |31
44|M|AM  |2019         |17
44|M|AM  |2020         |30
44|M|AM  |2021         |54
44|M|AM  |2022         |52
44|M|AM  |2023         |50
44|M|AM  |2024         |37
44|M|AM  |2025         |38
44|M|AM  |2026         |3
44|M|AM  |Anterior_2014|4501
44|M|B   |2014         |478
44|M|B   |2015         |525
44|M|B   |2016         |567
44|M|B   |2017         |463
44|M|B   |2018         |668
44|M|B   |2019         |640
44|M|B   |2020         |559
44|M|B   |2021         |673
44|M|B   |2022         |652
44|M|B   |2023         |507
44|M|B   |2024         |577
44|M|B   |2025         |666
44|M|B   |2026         |34
44|M|B   |Anterior_2014|21619
44|M|B+E |2015         |1
44|M|B+E |2016         |1
44|M|B+E |2017         |1
44|M|B+E |2020         |1
44|M|B+E |2022         |1
44|M|B+E |2023         |2
44|M|B+E |2024         |1
44|M|B+E |Anterior_2014|17
44|M|C   |Anterior_2014|1
44|M|C+E |Anterior_2014|2
44|M|C1  |2023         |1
44|M|C1  |Anterior_2014|3
44|M|C1+E|2025         |1
44|M|C1+E|Anterior_2014|2
44|M|D+E |Anterior_2014|1
44|M|D1  |Anterior_2014|1
44|M|D1+E|Anterior_2014|1
44|V|A   |2015         |2
44|V|A   |2016         |2
44|V|A   |2018         |5
44|V|A   |2019         |4
44|V|A   |2020         |5
44|V|A   |2021         |1
44|V|A   |2022         |2
44|V|A   |2023         |11
44|V|A   |2024         |10
44|V|A   |2025         |25
44|V|A   |Anterior_2014|1058
44|V|A1  |2014         |11
44|V|A1  |2015         |14
44|V|A1  |2016         |16
44|V|A1  |2017         |14
44|V|A1  |2018         |25
44|V|A1  |2019         |25
44|V|A1  |2020         |31
44|V|A1  |2021         |27
44|V|A1  |2022         |19
44|V|A1  |2023         |25
44|V|A1  |2024         |33
44|V|A1  |2025         |39
44|V|A1  |2026         |2
44|V|A1  |Anterior_2014|1507
44|V|A2  |2014         |1
44|V|A2  |2016         |2
44|V|A2  |2017         |2
44|V|A2  |2018         |1
44|V|A2  |2019         |5
44|V|A2  |2020         |2
44|V|A2  |2021         |4
44|V|A2  |2022         |7
44|V|A2  |2023         |7
44|V|A2  |2024         |4
44|V|A2  |2025         |19
44|V|A2  |2026         |2
44|V|A2  |Anterior_2014|1050
44|V|AM  |2014         |76
44|V|AM  |2015         |90
44|V|AM  |2016         |86
44|V|AM  |2017         |48
44|V|AM  |2018         |89
44|V|AM  |2019         |97
44|V|AM  |2020         |148
44|V|AM  |2021         |114
44|V|AM  |2022         |91
44|V|AM  |2023         |80
44|V|AM  |2024         |130
